DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2012,9070,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2013,9710,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2014,10050,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2015,10520,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2016,10730,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2017,11380,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2018,11570,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2019,11500,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2020,11600,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2021,12810,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,TR,2022,13380,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2000,27130,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2001,27770,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2002,28250,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2003,29060,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2004,29560,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2005,30210,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2006,30810,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2007,31280,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2008,30940,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2009,29460,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2010,29830,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2011,29960,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2012,30190,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2013,30660,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2014,31290,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2015,31780,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2016,32060,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2017,32430,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2018,32640,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV10_EUR_HAB,B1GQ,UK,2019,32910,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2000,7.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2001,8.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2002,4.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2003,5.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2004,6.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2005,6.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2006,6.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2007,6.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2008,8.3,d
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2009,4.1,d
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2010,4.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2011,2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2012,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2013,1.2,d
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2014,2.0,d
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2015,2.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2016,3.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2017,3.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2018,4.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2019,2.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AL,2020,-2.9,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2000,3.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2001,0.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2002,1.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2003,0.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2004,2.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2005,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2006,2.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2007,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2008,1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2009,-4.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2010,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2011,2.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2012,0.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2013,-0.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2014,-0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2015,0.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2016,0.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2017,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2018,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2019,1.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2020,-7.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2021,3.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2022,3.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,AT,2023,-1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2000,3.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2001,0.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2002,1.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2003,0.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2004,3.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2005,1.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2006,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2007,2.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2008,-0.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2009,-2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2010,1.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2011,0.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2012,0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2013,0.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2014,1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2015,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2016,0.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2017,1.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2018,1.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2019,1.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2020,-5.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2021,6.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2022,2.2,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BE,2023,0.7,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2000,5.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2001,7.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2002,6.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2003,5.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2004,7.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2005,7.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2006,7.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2007,7.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2008,6.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2009,-2.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2010,2.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2011,4.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2012,1.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2013,0.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2014,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2015,4.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2016,3.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2017,3.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2018,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2019,4.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2020,-3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2021,8.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2022,10.6,b
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,BG,2023,2.2,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2000,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2001,1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2002,-0.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2003,-0.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2004,2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2005,2.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2006,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2007,3.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2008,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2009,-3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2010,2.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2011,0.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2012,0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2013,0.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2014,1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2015,0.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2016,1.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2017,0.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2018,2.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2019,0.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2020,-2.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2021,4.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2022,1.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CH,2023,-0.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2000,4.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2001,2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2002,2.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2003,1.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2004,3.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2005,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2006,3.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2007,2.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2008,1.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2009,-4.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2010,-0.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2011,-2.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2012,-4.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2013,-6.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2014,-0.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2015,4.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2016,6.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2017,4.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2018,4.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2019,4.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2020,-4.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2021,8.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2022,3.6,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CY,2023,0.9,p
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2000,4.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2001,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2002,1.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2003,3.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2004,4.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2005,6.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2006,6.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2007,4.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2008,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2009,-5.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2010,2.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2011,2.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2012,-0.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2013,0.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2014,2.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2015,4.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2016,2.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2017,5.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2018,2.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2019,3.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2020,-4.9,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2021,4.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2022,0.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,CZ,2023,-1.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2000,2.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2001,1.6,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2002,-0.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2003,-0.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2004,1.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2005,1.0,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2006,4.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2007,3.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2008,1.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2009,-5.2,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2010,4.4,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2011,3.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2012,0.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2013,0.1,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2014,1.7,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2015,0.8,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2016,1.5,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2017,2.3,
ESTAT:SDG_08_10(1.0),23/09/24 23:00:00,A,CLV_PCH_PRE_HAB,B1GQ,DE,2018,0.8,
